yes,hsbc_uniform_core,HSUNUS00,20170925,20171002,20181008,pickle,all:10,
yes,hsbc_uniform_core,HSUNUS10,20170925,20171002,20181008,pickle,all:10,
no,hsbc_uniform_basket,HSUNBKB0,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_basket,HSUNBKE0,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_basket,HSUNBKK0,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_basket,HSUNBKU0,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_tryfixings,HSIRTR1M,20170508,20170513,20180701,pickle,all:10,
yes,hsbc_tryfixings,HSIRTR1W,20170508,20170513,20180701,pickle,all:10,
yes,hsbc_tryfixings,HSIRTR2M,20170508,20170513,20180701,pickle,all:10,
yes,hsbc_tryfixings,HSIRTR3M,20170508,20170513,20180701,pickle,all:10,
yes,hsbc_tryfixings,HSIRTR6M,20170508,20170513,20180701,pickle,all:10,
yes,hsbc_risk_control,HSRCE12E,20170728,20170804,20180701,pickle,all:10,
yes,hsbc_risk_control,HSRCE12T,20170728,20170804,20180701,pickle,all:10,
yes,hsbc_metys1,HSMETYS1,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_algorithmic_value_preserve_convert,HSFAEC2E,20171218,20171225,20180701,pickle,all:10,
yes,hsbc_algorithmic_value_preserve_convert,HSFAEC2J,20171218,20171225,20180701,pickle,all:10,
no,hsbc_algorithmic_value_preserve,HSFAEC2U,20171218,20171225,20180701,pickle,all:10,
yes,hsbc_algorithmic_fx_carry_bm,HSFAEC0U,20170901,20170908,20180701,pickle,all:10,
yes,jpm_cross_asset_publish,JMLNGCBI,20170630,20170707,20180701,pickle,all:10,
yes,jpm_cross_asset_publish,JMLNGCFX,20170630,20170707,20180701,pickle,all:10,
yes,hsbc_european_dividend,HSIEEDE4,20180403,20180410,20180701,base_calc,all:10,
yes,hsbc_cash,HSCBCHDE,20170630,20170707,20180701,pickle,all:10,
yes,hsbc_cash,HSCBEU1M,20170630,20170707,20180701,pickle,all:10,
yes,hsbc_cash,HSCBEUDE,20170630,20170707,20180701,pickle,all:10,
yes,hsbc_cash,HSCBGBDE,20170630,20170707,20180701,pickle,all:10,
yes,hsbc_cash,HSCBUSDE,20170630,20170707,20180701,pickle,all:10,
no,CONSTANT_MATURITY_DIVIDEND_INDEX,MBCICMDI,20170724,20170731,20180701,pickle,all:10,
yes,rada_long,MLTARLUT,20170630,20170707,20180701,pickle,all:10,
yes,EMMA,MLTAEMMA,20170802,20170809,20180701,pickle,all:10,
yes,lgim_world_leveraged,LG_WORLD_LEV,20170630,20170707,20180701,base_calc,all:10,
yes,hsbc_algorithmic_vt3,HSFAVR3U,20170901,20170908,20180701,pickle,all:10,
no,gem_rada,MLTARAEM,20170630,20170708,20180701,pickle,all:10,
yes,qbar_global,UISRQGEE,20170703,20170710,20180915,base_calc,all:10,
yes,qbar_global,UISRQGJE,20170703,20170710,20180915,base_calc,all:10,
yes,qbar_global,UISRQGUE,20170703,20170710,20180915,base_calc,all:10,
no,qbar,UISRQEEE,20170703,20170710,20180915,base_calc,all:10,
no,qbar,UISRQJJE,20170703,20170710,20180915,base_calc,all:10,
no,qbar,UISRQUUE,20170703,20170710,20180915,base_calc,all:10,
yes,rada_long,MLTARLET,20170630,20170707,20180701,pickle,all:10,
yes,geri_deri,MLTADERI,20170803,20170810,20180701,pickle,all:10,
yes,geri_deri,MLTAGERI,20171111,20171118,20180701,pickle,all:10,
yes,hsbc_dtp_usd10,HSTPVB02,20170728,20170805,20181008,pickle,all:10,
yes,hsbc_dtp_usd10,HSTPVB04,20170728,20170805,20181008,pickle,all:10,
yes,thinkc_totalmarket,TTMTINL,20171218,20171225,20180701,pickle,all:10,
yes,thinkc_totalmarket,TTMTIOF,20171218,20171225,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBCL,20170925,20171001,20180701,pickle,all:10,20171011;20171012;20171109;20171110;20171110;20171113;20171114
yes,hsbc_single_currency_new1,HSFZLBID,20170925,20171001,20180701,pickle,all:10,20180316;20180323;20180405:20180418;20180425;20180508:20180516;20180607;20180625;20171215;20171218
yes,hsbc_single_currency_new1,HSFZLBPH,20170925,20171001,20180701,pickle,all:10,20170925;20170929;20171013;20171020;20171023:20171025;20171030;20171031;20171101;20171122;20171123;20171129;20171130
yes,hsbc_single_currency_new1,HSFZLOCL,20170925,20171001,20180701,pickle,all:10,20171011;20171012;20171109;20171110;20171110;20171113;20171114
yes,hsbc_single_currency_new1,HSFZLOID,20170925,20171001,20180701,pickle,all:10,20180316;20180323;20180405:20180418;20180425;20180508:20180516;20180607;20180625;20171215;20171218
yes,hsbc_single_currency_new1,HSFZLOPH,20170925,20171001,20180701,pickle,all:10,20170925;20170929;20171013;20171020;20171023:20171025;20171030;20171031;20171101;20171122;20171123;20171129;20171130
yes,hsbc_single_currency_new1,HSFZSBCL,20170925,20171001,20180701,pickle,all:10,20171011;20171012;20171109;20171110;20171110;20171113;20171114
yes,hsbc_single_currency_new1,HSFZSBID,20170925,20171001,20180701,pickle,all:10,20180316;20180323;20180405:20180418;20180425;20180508:20180516;20180607;20180625;20171215;20171218
yes,hsbc_single_currency_new1,HSFZSBPH,20170925,20171001,20180701,pickle,all:10,20170925;20170929;20171013;20171020;20171023:20171025;20171030;20171031;20171101;20171122;20171123;20171129;20171130
yes,hsbc_single_currency_new1,HSFZSOCL,20170925,20171001,20180701,pickle,all:10,20171011;20171012;20171109;20171110;20171110;20171113;20171114
yes,hsbc_single_currency_new1,HSFZSOID,20170925,20171001,20180701,pickle,all:10,20180316;20180323;20180405:20180418;20180425;20180508:20180516;20180607;20180625;20171215;20171218
yes,hsbc_single_currency_new1,HSFZSOPH,20170925,20171001,20180701,pickle,all:10,20170925;20170929;20171013;20171020;20171023:20171025;20171030;20171031;20171101;20171122;20171123;20171129;20171130
no,high_yield_bond_rotator,MLTABFR1,20170630,20170707,20180701,pickle,all:10,20171218;20171219
no,hsbc_algorithmic_ER_TR_strat,HSFATC1V_BTEST3B,20041210,20041217,20070831,pickle,index_level:index_level:10,
no,hsbc_algorithmic_ER_TR_strat,HSFATC1V_BTEST3B,20070901,20070908,20090831,pickle,index_level:index_level:10,
no,hsbc_algorithmic_ER_TR_strat,HSFATC1V_BTEST3B,20090901,20090908,20110831,pickle,index_level:index_level:10,
no,hsbc_algorithmic_ER_TR_strat,HSFATC1V_BTEST3B,20110901,20110908,20130831,pickle,index_level:index_level:10,
no,hsbc_algorithmic_ER_TR_strat,HSFATC1V_BTEST3B,20130901,20130908,20150831,pickle,index_level:index_level:10,
no,hsbc_algorithmic_ER_TR_strat,HSFATC1V_BTEST3B,20150901,20150908,20180801,pickle,index_level:index_level:10,
no,hsbc_algorithmic_ER_TR_strat,HSFATC1V_BTEST3B,20180802,20180810,20181008,pickle,index_level:index_level:10,
no,iboxx_albi_th_3_5_60_bps,GB00BF9QKD67,20130101,20130108,20181001,base_calc,index_level:Official Close:10,
no,sgi_credit_index,SGIXCAHY_IHSM,20180817,20180820,20180820,base_calc,index_level:index_level:10,
